time_sec,grid_power_mw,gas1_power_mw,gas2_power_mw,gas3_power_mw,wind_power_mw,solar_power_mw,bess_soc_percent,bess_power_mw,critical1_load_mw,critical2_load_mw,hvac_load_mw,aux_load_mw,total_load_mw
60360,15.0,8.5,8.5,9.75,1.95,1.26,24.8,0.0,18.67,18.02,4.69,3.58,44.96
60420,15.0,8.5,8.5,9.43,1.77,1.23,24.8,0.0,18.13,18.37,4.75,3.17,44.43
60480,15.0,8.5,8.5,9.53,1.94,1.25,24.8,0.0,18.56,18.14,4.75,3.27,44.72
60540,15.0,8.5,8.5,9.18,1.7,1.16,24.8,0.0,18.43,18.05,4.62,2.93,44.03
60600,15.0,8.5,8.5,9.1,1.69,1.15,24.8,0.0,18.08,18.06,4.79,3.0,43.94
60660,15.94,8.5,8.5,10.0,1.68,1.09,24.8,0.0,18.2,18.97,4.85,3.69,45.71
60720,15.73,8.5,8.5,10.0,1.77,1.09,24.8,0.0,18.71,18.37,4.78,3.74,45.6
60780,15.0,8.5,8.5,9.52,1.84,1.14,24.8,0.0,18.12,18.8,4.83,2.75,44.51
60840,16.04,8.5,8.5,10.0,1.72,1.1,24.8,0.0,18.92,18.46,4.8,3.67,45.86
60900,15.9,8.5,8.5,10.0,1.6,1.06,24.8,0.0,18.92,18.62,4.72,3.3,45.56
60960,15.55,8.5,8.5,10.0,1.69,1.1,24.8,0.0,18.82,18.3,4.71,3.51,45.34
61020,15.33,8.5,8.5,10.0,1.64,1.05,24.8,0.0,18.52,18.97,4.71,2.82,45.03
61080,15.0,8.5,8.5,9.68,1.76,1.08,24.8,0.0,18.19,18.27,4.73,3.35,44.53
61140,15.0,8.5,8.5,9.9,1.68,0.98,24.8,0.0,18.86,18.0,4.81,2.88,44.55
61200,15.46,8.5,8.5,10.0,1.72,0.99,24.8,0.0,18.97,18.55,4.67,2.98,45.17
61260,15.0,8.5,8.5,9.19,1.74,1.01,24.8,0.0,18.18,18.28,4.73,2.76,43.94
61320,15.62,8.5,8.5,10.0,1.65,0.95,24.8,0.0,18.32,18.79,4.87,3.24,45.22
61380,15.0,8.5,8.5,9.92,1.8,0.98,24.8,0.0,18.5,18.14,4.84,3.21,44.7
61440,15.0,8.5,8.5,9.86,1.81,0.93,24.8,0.0,18.78,18.06,4.85,2.91,44.61
61500,15.0,8.5,8.5,9.87,1.9,0.87,24.8,0.0,18.68,18.08,4.62,3.27,44.64
61560,15.76,8.5,8.5,10.0,1.85,0.92,24.8,0.0,18.7,18.71,4.65,3.47,45.53
61620,15.74,8.5,8.5,10.0,1.69,0.87,24.8,0.0,19.0,18.24,4.83,3.24,45.3
61680,15.9,8.5,8.5,10.0,1.65,0.86,24.8,0.0,18.73,18.62,4.73,3.32,45.41
61740,15.0,8.5,8.5,9.97,1.75,0.86,24.8,0.0,18.33,18.39,4.86,3.01,44.58
61800,15.76,8.5,8.5,10.0,1.56,0.85,24.8,0.0,18.55,18.05,4.87,3.7,45.17
61860,16.18,8.5,8.5,10.0,1.45,0.84,24.8,0.0,18.21,18.69,4.84,3.73,45.47
61920,15.86,8.5,8.5,10.0,1.46,0.78,24.8,0.0,18.84,18.09,4.8,3.37,45.1
61980,15.82,8.5,8.5,10.0,1.42,0.81,24.8,0.0,18.34,18.16,4.83,3.72,45.05
62040,15.27,8.5,8.5,10.0,1.41,0.73,24.8,0.0,18.23,18.02,4.72,3.45,44.42
62100,15.31,8.5,8.5,10.0,1.53,0.78,24.8,0.0,18.16,18.99,4.61,2.87,44.63
62160,16.18,8.5,8.5,10.0,1.79,0.71,24.8,0.0,18.72,18.77,4.69,3.5,45.68
62220,15.53,8.5,8.5,10.0,1.82,0.75,24.8,0.0,18.94,18.43,4.86,2.87,45.1
62280,16.19,8.5,8.5,10.0,1.84,0.71,24.8,0.0,18.66,18.83,4.81,3.43,45.73
62340,15.62,8.5,8.5,10.0,1.85,0.67,24.8,0.0,18.59,18.63,4.86,3.06,45.14
62400,16.09,8.5,8.5,10.0,1.7,0.7,24.8,0.0,18.21,18.77,4.76,3.74,45.49
62460,16.02,8.5,8.5,10.0,1.76,0.65,24.8,0.0,18.32,18.98,4.65,3.48,45.42
62520,15.23,8.5,8.5,10.0,1.76,0.62,24.8,0.0,18.56,18.24,4.6,3.2,44.61
62580,15.22,8.5,8.5,10.0,1.91,0.6,24.8,0.0,18.23,18.31,4.66,3.53,44.73
62640,15.77,8.5,8.5,10.0,1.94,0.58,24.8,0.0,18.57,18.52,4.68,3.52,45.29
62700,15.73,8.5,8.5,10.0,1.8,0.61,24.8,0.0,18.95,18.72,4.66,2.81,45.14
62760,15.75,8.5,8.5,10.0,1.65,0.58,24.8,0.0,18.3,18.84,4.78,3.07,44.98
62820,15.63,8.5,8.5,10.0,1.58,0.55,24.8,0.0,18.45,18.11,4.76,3.45,44.76
62880,16.07,8.5,8.5,10.0,1.81,0.54,24.8,0.0,18.55,18.69,4.73,3.45,45.42
62940,15.72,8.5,8.5,10.0,1.63,0.53,24.8,0.0,18.02,18.8,4.89,3.17,44.87
63000,15.6,8.5,8.5,10.0,1.62,0.52,24.8,0.0,18.11,18.33,4.71,3.59,44.73
63060,16.23,8.5,8.5,10.0,1.55,0.49,24.8,0.0,18.06,18.82,4.67,3.72,45.27
63120,16.14,8.5,8.5,10.0,1.41,0.47,24.8,0.0,18.77,18.09,4.63,3.52,45.02
63180,16.34,8.5,8.5,10.0,1.46,0.43,24.8,0.0,18.26,18.76,4.74,3.47,45.24
63240,16.71,8.5,8.5,10.0,1.56,0.44,24.8,0.0,18.58,18.59,4.89,3.66,45.72
63300,16.51,8.5,8.5,10.0,1.61,0.4,24.8,0.0,18.48,18.66,4.75,3.62,45.52
63360,16.98,8.5,8.5,10.0,1.78,0.39,24.8,0.0,18.98,18.99,4.89,3.29,46.15
63420,15.77,8.5,8.5,10.0,1.84,0.37,24.8,0.0,18.64,18.2,4.71,3.43,44.98
63480,15.88,8.5,8.5,10.0,1.74,0.37,24.8,0.0,18.01,18.83,4.87,3.28,44.99
63540,15.01,8.5,8.5,10.0,1.92,0.35,24.8,0.0,18.46,18.18,4.71,2.92,44.27
63600,15.67,8.5,8.5,10.0,1.79,0.32,24.8,0.0,18.42,18.57,4.73,3.05,44.77
63660,15.98,8.5,8.5,10.0,1.76,0.3,24.8,0.0,18.34,18.28,4.78,3.64,45.04
63720,17.0,8.5,8.5,10.0,1.78,0.3,24.8,0.0,18.81,18.76,4.89,3.62,46.07
63780,15.47,8.5,8.5,10.0,1.93,0.3,24.8,0.0,18.49,18.45,4.66,3.1,44.7
63840,15.7,8.5,8.5,10.0,1.85,0.28,24.8,0.0,18.24,18.25,4.66,3.66,44.82
63900,15.9,8.5,8.5,10.0,1.89,0.26,24.8,0.0,18.92,18.52,4.82,2.8,45.05
63960,15.86,8.5,8.5,10.0,1.7,0.24,24.8,0.0,18.91,18.08,4.87,2.93,44.79
64020,16.0,8.5,8.5,10.0,1.76,0.21,24.8,0.0,18.6,18.29,4.6,3.47,44.97
64080,16.54,8.5,8.5,10.0,1.84,0.19,24.8,0.0,18.88,18.2,4.76,3.74,45.57
64140,15.34,8.5,8.5,10.0,1.94,0.18,24.8,0.0,18.52,18.49,4.61,2.84,44.46
64200,16.22,8.5,8.5,10.0,1.87,0.16,24.8,0.0,19.0,18.42,4.85,2.99,45.26
64260,15.56,8.5,8.5,10.0,1.78,0.14,24.8,0.0,18.74,18.29,4.63,2.83,44.49
64320,15.84,8.5,8.5,10.0,1.76,0.14,24.8,0.0,18.91,18.04,4.62,3.17,44.73
64380,15.44,8.5,8.5,10.0,1.81,0.12,24.8,0.0,18.4,18.07,4.81,3.08,44.37
64440,15.61,8.5,8.5,10.0,1.77,0.1,24.8,0.0,18.17,18.57,4.65,3.08,44.48
64500,16.72,8.5,8.5,10.0,1.78,0.08,24.8,0.0,18.94,18.55,4.85,3.24,45.58
64560,16.22,8.5,8.5,10.0,1.64,0.06,24.8,0.0,18.68,18.2,4.66,3.39,44.93
64620,16.05,8.5,8.5,10.0,1.57,0.05,24.8,0.0,18.54,18.13,4.71,3.3,44.68
64680,16.14,8.5,8.5,10.0,1.53,0.03,24.8,0.0,18.0,18.94,4.72,3.05,44.71
64740,16.56,8.5,8.5,10.0,1.66,0.02,24.8,0.0,18.54,18.33,4.87,3.5,45.24
64800,15.19,8.5,8.5,10.0,1.77,0.0,24.8,0.0,18.07,18.25,4.75,2.89,43.96
64860,16.64,8.5,8.5,10.0,1.83,0.0,24.8,0.0,18.92,18.66,4.74,3.14,45.46
64920,15.08,8.5,8.5,10.0,1.84,0.0,24.8,0.0,18.24,18.02,4.74,2.92,43.91
64980,15.96,8.5,8.5,10.0,1.71,0.0,24.8,0.0,18.18,18.98,4.73,2.77,44.66
65040,16.7,8.5,8.5,10.0,1.69,0.0,24.8,0.0,18.53,18.5,4.73,3.63,45.39
65100,16.15,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.22,18.91,4.72,2.87,44.72
65160,17.18,8.5,8.5,10.0,1.74,0.0,24.8,0.0,18.82,18.7,4.71,3.7,45.92
65220,16.25,8.5,8.5,10.0,1.84,0.0,24.8,0.0,18.84,18.65,4.71,2.9,45.09
65280,16.78,8.5,8.5,10.0,1.95,0.0,24.8,0.0,18.92,18.54,4.7,3.56,45.73
65340,16.21,8.5,8.5,10.0,1.73,0.0,24.8,0.0,18.81,18.25,4.69,3.19,44.94
65400,15.7,8.5,8.5,10.0,1.81,0.0,24.8,0.0,18.44,18.12,4.69,3.26,44.51
65460,16.2,8.5,8.5,10.0,1.65,0.0,24.8,0.0,18.56,18.34,4.68,3.27,44.86
65520,16.64,8.5,8.5,10.0,1.72,0.0,24.8,0.0,18.83,18.79,4.68,3.06,45.36
65580,16.91,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.91,18.23,4.67,3.66,45.47
65640,16.51,8.5,8.5,10.0,1.54,0.0,24.8,0.0,18.23,18.84,4.66,3.33,45.05
65700,16.89,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.72,18.69,4.66,3.38,45.45
65760,16.06,8.5,8.5,10.0,1.55,0.0,24.8,0.0,18.02,18.88,4.65,3.05,44.61
65820,16.7,8.5,8.5,10.0,1.63,0.0,24.8,0.0,18.71,18.24,4.64,3.74,45.33
65880,16.24,8.5,8.5,10.0,1.5,0.0,24.8,0.0,18.36,18.43,4.64,3.31,44.74
65940,16.13,8.5,8.5,10.0,1.66,0.0,24.8,0.0,18.51,18.59,4.63,3.05,44.79
66000,16.12,8.5,8.5,10.0,1.69,0.0,24.8,0.0,18.88,18.4,4.62,2.9,44.81
66060,15.67,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.28,18.24,4.62,3.1,44.24
66120,15.19,8.5,8.5,10.0,1.62,0.0,24.8,0.0,18.12,18.09,4.61,2.99,43.81
66180,16.31,8.5,8.5,10.0,1.63,0.0,24.8,0.0,18.82,18.76,4.61,2.75,44.95
66240,16.3,8.5,8.5,10.0,1.73,0.0,24.8,0.0,18.24,18.75,4.6,3.43,45.02
66300,16.42,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.68,18.52,4.59,3.42,45.21
66360,17.23,8.5,8.5,10.0,1.65,0.0,24.8,0.0,18.92,18.91,4.59,3.47,45.88
66420,17.54,8.5,8.5,10.0,1.54,0.0,24.8,0.0,18.96,18.94,4.58,3.59,46.07
66480,16.23,8.5,8.5,10.0,1.56,0.0,24.8,0.0,18.54,18.77,4.58,2.9,44.79
66540,15.71,8.5,8.5,10.0,1.58,0.0,24.8,0.0,18.58,18.0,4.57,3.14,44.29
66600,16.68,8.5,8.5,10.0,1.72,0.0,24.8,0.0,18.75,18.64,4.56,3.45,45.4
66660,15.78,8.5,8.5,10.0,1.78,0.0,24.8,0.0,18.08,18.25,4.56,3.68,44.57
66720,16.36,8.5,8.5,10.0,1.74,0.0,24.8,0.0,18.76,18.06,4.55,3.74,45.11
66780,16.31,8.5,8.5,10.0,1.6,0.0,24.8,0.0,18.89,18.42,4.54,3.05,44.9
66840,16.71,8.5,8.5,10.0,1.62,0.0,24.8,0.0,18.84,18.97,4.54,2.99,45.33
66900,15.78,8.5,8.5,10.0,1.77,0.0,24.8,0.0,18.35,18.14,4.53,3.53,44.55
66960,16.26,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.31,18.7,4.52,3.29,44.83
67020,16.05,8.5,8.5,10.0,1.65,0.0,24.8,0.0,18.82,18.26,4.52,3.1,44.7
67080,16.22,8.5,8.5,10.0,1.63,0.0,24.8,0.0,18.52,18.74,4.51,3.09,44.86
67140,15.74,8.5,8.5,10.0,1.59,0.0,24.8,0.0,18.44,18.34,4.51,3.04,44.33
67200,15.38,8.5,8.5,10.0,1.7,0.0,24.8,0.0,18.13,18.64,4.5,2.81,44.08
67260,15.83,8.5,8.5,10.0,1.81,0.0,24.8,0.0,18.21,18.24,4.49,3.68,44.64
67320,16.92,8.5,8.5,10.0,1.76,0.0,24.8,0.0,18.88,18.58,4.49,3.74,45.68
67380,16.46,8.5,8.5,10.0,1.75,0.0,24.8,0.0,18.83,18.54,4.48,3.36,45.21
67440,15.88,8.5,8.5,10.0,1.81,0.0,24.8,0.0,18.66,18.41,4.47,3.15,44.69
67500,16.01,8.5,8.5,10.0,1.83,0.0,24.8,0.0,18.15,18.81,4.47,3.42,44.84
67560,16.08,8.5,8.5,10.0,1.92,0.0,24.8,0.0,18.22,18.73,4.46,3.59,45.01
67620,15.98,8.5,8.5,10.0,1.77,0.0,24.8,0.0,18.48,18.39,4.46,3.42,44.75
67680,15.29,8.5,8.5,10.0,1.83,0.0,24.8,0.0,18.4,18.4,4.45,2.87,44.12
67740,16.02,8.5,8.5,10.0,1.74,0.0,24.8,0.0,18.95,18.42,4.44,2.95,44.77
67800,15.82,8.5,8.5,10.0,1.69,0.0,24.8,0.0,18.27,18.15,4.44,3.65,44.51
67860,15.39,8.5,8.5,10.0,1.68,0.0,24.8,0.0,18.23,18.4,4.43,3.01,44.07
67920,15.18,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.14,18.46,4.42,2.94,43.97
67980,16.04,8.5,8.5,10.0,1.8,0.0,24.8,0.0,18.11,18.68,4.42,3.63,44.84
68040,15.82,8.5,8.5,10.0,1.88,0.0,24.8,0.0,18.32,18.72,4.41,3.25,44.7
68100,15.52,8.5,8.5,10.0,1.76,0.0,24.8,0.0,18.01,18.99,4.41,2.87,44.28
68160,15.3,8.5,8.5,10.0,1.89,0.0,24.8,0.0,18.31,18.01,4.4,3.46,44.19
68220,16.06,8.5,8.5,10.0,1.78,0.0,24.8,0.0,18.07,18.89,4.39,3.47,44.84
68280,17.45,8.5,8.5,10.0,1.64,0.0,24.8,0.0,18.98,18.99,4.39,3.73,46.09
68340,16.26,8.5,8.5,10.0,1.52,0.0,24.8,0.0,18.79,18.53,4.38,3.07,44.77
68400,16.76,8.5,8.5,10.0,1.73,0.0,24.8,0.0,18.91,18.56,4.38,3.64,45.49
68460,16.03,8.5,8.5,10.0,1.81,0.0,24.8,0.0,18.36,18.45,4.37,3.66,44.84
68520,15.7,8.5,8.5,10.0,1.78,0.0,24.8,0.0,18.91,18.03,4.36,3.17,44.47
68580,16.51,8.5,8.5,10.0,1.66,0.0,24.8,0.0,18.9,18.91,4.36,3.01,45.17
68640,15.82,8.5,8.5,10.0,1.62,0.0,24.8,0.0,18.12,18.32,4.35,3.66,44.45
68700,15.59,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.58,18.16,4.34,3.3,44.39
68760,16.88,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.81,18.9,4.34,3.61,45.66
68820,15.87,8.5,8.5,10.0,1.8,0.0,24.8,0.0,18.61,18.05,4.33,3.68,44.67
68880,15.7,8.5,8.5,10.0,1.72,0.0,24.8,0.0,18.86,18.04,4.33,3.2,44.42
68940,15.29,8.5,8.5,10.0,1.53,0.0,24.8,0.0,18.23,18.35,4.32,2.92,43.82
69000,16.12,8.5,8.5,10.0,1.58,0.0,24.8,0.0,18.76,18.52,4.31,3.11,44.7
69060,15.39,8.5,8.5,10.0,1.82,0.0,24.8,0.0,18.41,18.26,4.31,3.24,44.21
69120,15.52,8.5,8.5,10.0,1.9,0.0,24.8,0.0,18.83,18.28,4.3,3.01,44.42
69180,15.0,8.5,8.5,9.82,1.76,0.0,24.8,0.0,18.11,18.22,4.29,2.95,43.58
69240,15.0,8.5,8.5,9.75,1.72,0.0,24.8,0.0,18.06,18.1,4.29,3.03,43.47
69300,15.0,8.5,8.5,9.62,1.7,0.0,24.8,0.0,18.11,18.07,4.28,2.86,43.32
69360,15.49,8.5,8.5,10.0,1.71,0.0,24.8,0.0,18.53,18.26,4.28,3.13,44.2
69420,15.64,8.5,8.5,10.0,1.53,0.0,24.8,0.0,18.69,18.33,4.27,2.87,44.17
69480,16.8,8.5,8.5,10.0,1.65,0.0,24.8,0.0,18.7,18.9,4.26,3.58,45.45
69540,16.29,8.5,8.5,10.0,1.77,0.0,24.8,0.0,18.63,18.43,4.26,3.74,45.06
69600,15.33,8.5,8.5,10.0,1.84,0.0,24.8,0.0,18.36,18.31,4.25,3.26,44.18
69660,16.52,8.5,8.5,10.0,1.8,0.0,24.8,0.0,18.71,18.97,4.24,3.39,45.32
69720,15.04,8.5,8.5,10.0,1.88,0.0,24.8,0.0,18.52,18.39,4.24,2.78,43.92
69780,15.0,8.5,8.5,9.97,1.87,0.0,24.8,0.0,18.45,18.35,4.23,2.81,43.84
69840,15.41,8.5,8.5,10.0,1.8,0.0,24.8,0.0,18.27,18.34,4.23,3.37,44.2
69900,15.62,8.5,8.5,10.0,1.94,0.0,24.8,0.0,18.35,18.62,4.22,3.38,44.56
69960,15.37,8.5,8.5,10.0,1.74,0.0,24.8,0.0,18.12,18.04,4.21,3.75,44.12
70020,15.26,8.5,8.5,10.0,1.77,0.0,24.8,0.0,18.15,18.86,4.21,2.81,44.03
70080,15.15,8.5,8.5,10.0,1.75,0.0,24.8,0.0,18.07,18.44,4.2,3.19,43.9
70140,15.81,8.5,8.5,10.0,1.87,0.0,24.8,0.0,18.17,18.88,4.19,3.43,44.68
70200,15.1,8.5,8.5,10.0,1.9,0.0,24.8,0.0,18.15,18.38,4.19,3.28,44.0
70260,15.53,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.22,18.88,4.18,3.04,44.32
70320,15.93,8.5,8.5,10.0,1.82,0.0,24.8,0.0,18.75,18.28,4.17,3.55,44.75
70380,15.93,8.5,8.5,10.0,1.88,0.0,24.8,0.0,18.35,18.75,4.17,3.55,44.81
70440,15.33,8.5,8.5,10.0,1.66,0.0,24.8,0.0,18.2,18.58,4.16,3.04,43.98
70500,15.57,8.5,8.5,10.0,1.74,0.0,24.8,0.0,18.86,18.23,4.16,3.06,44.31
70560,15.27,8.5,8.5,10.0,1.83,0.0,24.8,0.0,18.81,18.23,4.15,2.91,44.1
70620,15.75,8.5,8.5,10.0,1.67,0.0,24.8,0.0,18.16,18.45,4.14,3.67,44.42
70680,15.29,8.5,8.5,10.0,1.82,0.0,24.8,0.0,18.13,18.89,4.14,2.95,44.11
70740,15.44,8.5,8.5,10.0,1.91,0.0,24.8,0.0,18.45,18.56,4.13,3.21,44.35
70800,15.81,8.5,8.5,10.0,1.87,0.0,24.8,0.0,18.56,18.53,4.12,3.47,44.69
70860,15.31,8.5,8.5,10.0,1.84,0.0,24.8,0.0,18.08,18.59,4.12,3.36,44.15
70920,15.78,8.5,8.5,10.0,1.88,0.0,24.8,0.0,18.5,18.63,4.11,3.42,44.66
70980,16.42,8.5,8.5,10.0,1.81,0.0,24.8,0.0,18.71,18.87,4.11,3.55,45.24
71040,15.47,8.5,8.5,10.0,1.72,0.0,24.8,0.0,18.66,18.4,4.1,3.03,44.18
71100,15.0,8.5,8.5,9.54,1.86,0.0,24.8,0.0,18.03,18.36,4.09,2.91,43.4
71160,15.55,8.5,8.5,10.0,1.79,0.0,24.8,0.0,18.67,18.55,4.09,3.04,44.34
71220,16.51,8.5,8.5,10.0,1.67,0.0,24.8,0.0,18.82,18.66,4.08,3.63,45.19
71280,16.12,8.5,8.5,10.0,1.67,0.0,24.8,0.0,18.84,18.35,4.07,3.53,44.79
71340,15.0,8.5,8.5,9.69,1.78,0.0,24.8,0.0,18.16,18.3,4.07,2.94,43.46
71400,15.49,8.5,8.5,10.0,1.85,0.0,24.8,0.0,18.22,18.57,4.06,3.49,44.34
71460,15.17,8.5,8.5,10.0,1.64,0.0,24.8,0.0,18.2,18.41,4.06,3.15,43.81
71520,16.06,8.5,8.5,10.0,1.58,0.0,24.8,0.0,19.0,18.61,4.05,2.98,44.64
71580,15.43,8.5,8.5,10.0,1.48,0.0,24.8,0.0,18.01,18.69,4.04,3.17,43.91
71640,16.08,8.5,8.5,10.0,1.49,0.0,24.8,0.0,18.6,18.7,4.04,3.23,44.56
71700,15.23,8.5,8.5,10.0,1.57,0.0,24.8,0.0,18.17,18.04,4.03,3.56,43.8
71760,15.87,8.5,8.5,10.0,1.52,0.0,24.8,0.0,18.36,18.93,4.02,3.07,44.39
71820,15.6,8.5,8.5,10.0,1.58,0.0,24.8,0.0,18.85,18.05,4.02,3.25,44.17
71880,15.48,8.5,8.5,10.0,1.54,0.0,24.8,0.0,18.56,18.21,4.01,3.24,44.02
71940,16.07,8.5,8.5,10.0,1.53,0.0,24.8,0.0,18.57,18.33,4.01,3.69,44.6
72000,15.28,8.5,8.5,10.0,1.75,0.0,24.8,0.0,18.45,18.37,4.0,3.22,44.03
72060,15.31,8.5,8.5,10.0,1.96,0.0,24.8,0.0,18.36,18.35,3.99,3.57,44.27
72120,15.23,8.5,8.5,10.0,2.16,0.0,24.8,0.0,18.4,18.34,3.99,3.66,44.39
72180,15.0,8.5,8.5,9.88,2.23,0.0,24.8,0.0,18.2,18.63,3.98,3.3,44.11
72240,15.39,8.5,8.5,10.0,2.26,0.0,24.8,0.0,18.91,18.43,3.98,3.33,44.65
72300,15.0,8.5,8.5,9.84,2.36,0.0,24.8,0.0,18.76,18.45,3.97,3.02,44.2
72360,15.55,8.5,8.5,10.0,2.29,0.0,24.8,0.0,18.96,18.65,3.96,3.27,44.84
72420,16.08,8.5,8.5,10.0,2.24,0.0,24.8,0.0,18.98,18.97,3.96,3.41,45.31
72480,15.0,8.5,8.5,9.75,2.43,0.0,24.8,0.0,18.1,18.89,3.95,3.24,44.19
72540,15.35,8.5,8.5,10.0,2.23,0.0,24.8,0.0,18.73,18.66,3.94,3.24,44.58
72600,15.08,8.5,8.5,10.0,2.18,0.0,24.8,0.0,18.79,18.19,3.94,3.34,44.27
72660,15.16,8.5,8.5,10.0,2.2,0.0,24.8,0.0,18.81,18.69,3.93,2.93,44.36
72720,15.0,8.5,8.5,9.76,2.26,0.0,24.8,0.0,18.15,18.92,3.93,3.03,44.02
72780,15.85,8.5,8.5,10.0,2.15,0.0,24.8,0.0,18.62,18.75,3.92,3.72,45.0
72840,15.0,8.5,8.5,9.99,2.05,0.0,24.8,0.0,18.84,18.21,3.91,3.08,44.04
72900,15.25,8.5,8.5,10.0,2.03,0.0,24.8,0.0,18.6,18.51,3.91,3.25,44.27
72960,15.38,8.5,8.5,10.0,2.18,0.0,24.8,0.0,18.3,18.86,3.9,3.51,44.56
73020,15.41,8.5,8.5,10.0,2.18,0.0,24.8,0.0,18.62,18.66,3.89,3.42,44.59
73080,15.28,8.5,8.5,10.0,2.34,0.0,24.8,0.0,18.79,18.84,3.89,3.1,44.62
73140,15.2,8.5,8.5,10.0,2.47,0.0,24.8,0.0,18.88,18.8,3.88,3.11,44.67
73200,15.0,8.5,8.5,8.69,2.58,0.0,24.8,0.0,18.01,18.62,3.88,2.77,43.27
73260,15.0,8.5,8.5,9.45,2.46,0.0,24.8,0.0,18.57,18.19,3.87,3.28,43.91
73320,15.62,8.5,8.5,10.0,2.45,0.0,24.8,0.0,18.53,18.95,3.86,3.73,45.07
73380,15.0,8.5,8.5,9.28,2.51,0.0,24.8,0.0,18.01,18.86,3.86,3.06,43.8
73440,15.0,8.5,8.5,9.5,2.34,0.0,24.8,0.0,18.17,18.84,3.85,2.97,43.83
73500,15.0,8.5,8.5,9.8,2.44,0.0,24.8,0.0,18.55,18.78,3.84,3.06,44.24
73560,15.11,8.5,8.5,10.0,2.42,0.0,24.8,0.0,18.73,18.63,3.84,3.33,44.53
73620,15.0,8.5,8.5,9.88,2.53,0.0,24.8,0.0,18.93,18.19,3.83,3.46,44.41
73680,15.0,8.5,8.5,9.93,2.42,0.0,24.8,0.0,18.87,18.2,3.83,3.44,44.34
73740,15.06,8.5,8.5,10.0,2.47,0.0,24.8,0.0,18.73,18.92,3.82,3.06,44.53
73800,15.0,8.5,8.5,9.75,2.36,0.0,24.8,0.0,18.48,18.29,3.81,3.53,44.11
73860,15.0,8.5,8.5,9.04,2.35,0.0,24.8,0.0,18.02,18.63,3.81,2.93,43.39
73920,15.0,8.5,8.5,9.31,2.27,0.0,24.8,0.0,18.4,18.22,3.8,3.15,43.58
73980,15.35,8.5,8.5,10.0,2.15,0.0,24.8,0.0,18.34,18.73,3.79,3.62,44.5
74040,15.0,8.5,8.5,9.77,2.1,0.0,24.8,0.0,18.82,18.25,3.79,3.01,43.87
74100,15.01,8.5,8.5,10.0,2.17,0.0,24.8,0.0,18.56,18.73,3.78,3.11,44.18
74160,15.0,8.5,8.5,9.69,2.07,0.0,24.8,0.0,18.49,18.58,3.77,2.92,43.76
74220,15.98,8.5,8.5,10.0,2.04,0.0,24.8,0.0,18.97,18.79,3.77,3.49,45.02
74280,15.0,8.5,8.5,9.13,2.2,0.0,24.8,0.0,18.1,18.07,3.76,3.4,43.33
74340,15.0,8.5,8.5,9.81,2.35,0.0,24.8,0.0,18.45,18.59,3.76,3.36,44.16
74400,15.0,8.5,8.5,9.88,2.4,0.0,24.8,0.0,18.45,18.94,3.75,3.13,44.27
74460,15.06,8.5,8.5,10.0,2.48,0.0,24.8,0.0,18.31,18.78,3.74,3.7,44.54
74520,15.0,8.5,8.5,9.15,2.35,0.0,24.8,0.0,18.1,18.13,3.74,3.53,43.49
74580,15.02,8.5,8.5,10.0,2.32,0.0,24.8,0.0,18.57,18.79,3.73,3.25,44.34
74640,15.0,8.5,8.5,9.95,2.46,0.0,24.8,0.0,18.92,18.23,3.73,3.54,44.42
74700,15.13,8.5,8.5,10.0,2.48,0.0,24.8,0.0,18.26,18.92,3.72,3.71,44.61
74760,15.0,8.5,8.5,9.68,2.47,0.0,24.8,0.0,18.27,18.59,3.71,3.58,44.15
74820,15.0,8.5,8.5,9.47,2.34,0.0,24.8,0.0,18.31,18.57,3.71,3.22,43.81
74880,15.0,8.5,8.5,9.16,2.5,0.0,24.8,0.0,18.17,18.2,3.7,3.6,43.66
74940,15.16,8.5,8.5,10.0,2.42,0.0,24.8,0.0,18.92,18.75,3.69,3.22,44.58
75000,15.0,8.5,8.5,9.45,2.41,0.0,24.8,0.0,18.23,18.55,3.69,3.4,43.86
75060,15.0,8.5,8.5,9.16,2.46,0.0,24.8,0.0,18.24,18.08,3.68,3.61,43.61
75120,15.0,8.5,8.5,8.87,2.39,0.0,24.8,0.0,18.36,18.2,3.67,3.02,43.26
75180,15.0,8.5,8.5,9.9,2.41,0.0,24.8,0.0,18.8,18.69,3.67,3.14,44.31
75240,15.0,8.5,8.5,9.36,2.26,0.0,24.8,0.0,18.6,18.05,3.66,3.31,43.62
75300,15.02,8.5,8.5,10.0,2.16,0.0,24.8,0.0,18.74,18.38,3.66,3.41,44.19
75360,15.0,8.5,8.5,9.7,2.13,0.0,24.8,0.0,18.29,18.74,3.65,3.15,43.83
75420,15.84,8.5,8.5,10.0,2.28,0.0,24.8,0.0,18.84,18.9,3.64,3.73,45.12
