time_sec,hour_of_day,power_mw,irradiance_w_m2
9360,2.6,0.0,0.0
9370,2.6,0.0,0.0
9380,2.61,0.0,0.0
9390,2.61,0.0,0.0
9400,2.61,0.0,0.0
9410,2.61,0.0,0.0
9420,2.62,0.0,0.0
9430,2.62,0.0,0.0
9440,2.62,0.0,0.0
9450,2.62,0.0,0.0
9460,2.63,0.0,0.0
9470,2.63,0.0,0.0
9480,2.63,0.0,0.0
9490,2.64,0.0,0.0
9500,2.64,0.0,0.0
9510,2.64,0.0,0.0
9520,2.64,0.0,0.0
9530,2.65,0.0,0.0
9540,2.65,0.0,0.0
9550,2.65,0.0,0.0
9560,2.66,0.0,0.0
9570,2.66,0.0,0.0
9580,2.66,0.0,0.0
9590,2.66,0.0,0.0
9600,2.67,0.0,0.0
9610,2.67,0.0,0.0
9620,2.67,0.0,0.0
9630,2.67,0.0,0.0
9640,2.68,0.0,0.0
9650,2.68,0.0,0.0
9660,2.68,0.0,0.0
9670,2.69,0.0,0.0
9680,2.69,0.0,0.0
9690,2.69,0.0,0.0
9700,2.69,0.0,0.0
9710,2.7,0.0,0.0
9720,2.7,0.0,0.0
9730,2.7,0.0,0.0
9740,2.71,0.0,0.0
9750,2.71,0.0,0.0
9760,2.71,0.0,0.0
9770,2.71,0.0,0.0
9780,2.72,0.0,0.0
9790,2.72,0.0,0.0
9800,2.72,0.0,0.0
9810,2.73,0.0,0.0
9820,2.73,0.0,0.0
9830,2.73,0.0,0.0
9840,2.73,0.0,0.0
9850,2.74,0.0,0.0
9860,2.74,0.0,0.0
9870,2.74,0.0,0.0
9880,2.74,0.0,0.0
9890,2.75,0.0,0.0
9900,2.75,0.0,0.0
9910,2.75,0.0,0.0
9920,2.76,0.0,0.0
9930,2.76,0.0,0.0
9940,2.76,0.0,0.0
9950,2.76,0.0,0.0
9960,2.77,0.0,0.0
9970,2.77,0.0,0.0
9980,2.77,0.0,0.0
9990,2.77,0.0,0.0
10000,2.78,0.0,0.0
10010,2.78,0.0,0.0
10020,2.78,0.0,0.0
10030,2.79,0.0,0.0
10040,2.79,0.0,0.0
10050,2.79,0.0,0.0
10060,2.79,0.0,0.0
10070,2.8,0.0,0.0
10080,2.8,0.0,0.0
10090,2.8,0.0,0.0
10100,2.81,0.0,0.0
10110,2.81,0.0,0.0
10120,2.81,0.0,0.0
10130,2.81,0.0,0.0
10140,2.82,0.0,0.0
10150,2.82,0.0,0.0
10160,2.82,0.0,0.0
10170,2.83,0.0,0.0
10180,2.83,0.0,0.0
10190,2.83,0.0,0.0
10200,2.83,0.0,0.0
10210,2.84,0.0,0.0
10220,2.84,0.0,0.0
10230,2.84,0.0,0.0
10240,2.84,0.0,0.0
10250,2.85,0.0,0.0
10260,2.85,0.0,0.0
10270,2.85,0.0,0.0
10280,2.86,0.0,0.0
10290,2.86,0.0,0.0
10300,2.86,0.0,0.0
10310,2.86,0.0,0.0
10320,2.87,0.0,0.0
10330,2.87,0.0,0.0
10340,2.87,0.0,0.0
10350,2.88,0.0,0.0
10360,2.88,0.0,0.0
10370,2.88,0.0,0.0
10380,2.88,0.0,0.0
10390,2.89,0.0,0.0
10400,2.89,0.0,0.0
10410,2.89,0.0,0.0
10420,2.89,0.0,0.0
10430,2.9,0.0,0.0
10440,2.9,0.0,0.0
10450,2.9,0.0,0.0
10460,2.91,0.0,0.0
10470,2.91,0.0,0.0
10480,2.91,0.0,0.0
10490,2.91,0.0,0.0
10500,2.92,0.0,0.0
10510,2.92,0.0,0.0
10520,2.92,0.0,0.0
10530,2.92,0.0,0.0
10540,2.93,0.0,0.0
10550,2.93,0.0,0.0
10560,2.93,0.0,0.0
10570,2.94,0.0,0.0
10580,2.94,0.0,0.0
10590,2.94,0.0,0.0
10600,2.94,0.0,0.0
10610,2.95,0.0,0.0
10620,2.95,0.0,0.0
10630,2.95,0.0,0.0
10640,2.96,0.0,0.0
10650,2.96,0.0,0.0
10660,2.96,0.0,0.0
10670,2.96,0.0,0.0
10680,2.97,0.0,0.0
10690,2.97,0.0,0.0
10700,2.97,0.0,0.0
10710,2.98,0.0,0.0
10720,2.98,0.0,0.0
10730,2.98,0.0,0.0
10740,2.98,0.0,0.0
10750,2.99,0.0,0.0
10760,2.99,0.0,0.0
10770,2.99,0.0,0.0
10780,2.99,0.0,0.0
10790,3.0,0.0,0.0
10800,3.0,0.0,0.0
10810,3.0,0.0,0.0
10820,3.01,0.0,0.0
10830,3.01,0.0,0.0
10840,3.01,0.0,0.0
10850,3.01,0.0,0.0
10860,3.02,0.0,0.0
10870,3.02,0.0,0.0
10880,3.02,0.0,0.0
10890,3.02,0.0,0.0
10900,3.03,0.0,0.0
10910,3.03,0.0,0.0
10920,3.03,0.0,0.0
10930,3.04,0.0,0.0
10940,3.04,0.0,0.0
10950,3.04,0.0,0.0
10960,3.04,0.0,0.0
10970,3.05,0.0,0.0
10980,3.05,0.0,0.0
10990,3.05,0.0,0.0
11000,3.06,0.0,0.0
11010,3.06,0.0,0.0
11020,3.06,0.0,0.0
11030,3.06,0.0,0.0
11040,3.07,0.0,0.0
11050,3.07,0.0,0.0
11060,3.07,0.0,0.0
11070,3.08,0.0,0.0
11080,3.08,0.0,0.0
11090,3.08,0.0,0.0
11100,3.08,0.0,0.0
11110,3.09,0.0,0.0
11120,3.09,0.0,0.0
11130,3.09,0.0,0.0
11140,3.09,0.0,0.0
11150,3.1,0.0,0.0
11160,3.1,0.0,0.0
11170,3.1,0.0,0.0
11180,3.11,0.0,0.0
11190,3.11,0.0,0.0
11200,3.11,0.0,0.0
11210,3.11,0.0,0.0
11220,3.12,0.0,0.0
11230,3.12,0.0,0.0
11240,3.12,0.0,0.0
11250,3.12,0.0,0.0
11260,3.13,0.0,0.0
11270,3.13,0.0,0.0
11280,3.13,0.0,0.0
11290,3.14,0.0,0.0
11300,3.14,0.0,0.0
11310,3.14,0.0,0.0
11320,3.14,0.0,0.0
11330,3.15,0.0,0.0
11340,3.15,0.0,0.0
11350,3.15,0.0,0.0
11360,3.16,0.0,0.0
11370,3.16,0.0,0.0
11380,3.16,0.0,0.0
11390,3.16,0.0,0.0
11400,3.17,0.0,0.0
11410,3.17,0.0,0.0
11420,3.17,0.0,0.0
11430,3.17,0.0,0.0
11440,3.18,0.0,0.0
11450,3.18,0.0,0.0
11460,3.18,0.0,0.0
11470,3.19,0.0,0.0
11480,3.19,0.0,0.0
11490,3.19,0.0,0.0
11500,3.19,0.0,0.0
11510,3.2,0.0,0.0
11520,3.2,0.0,0.0
11530,3.2,0.0,0.0
11540,3.21,0.0,0.0
11550,3.21,0.0,0.0
11560,3.21,0.0,0.0
11570,3.21,0.0,0.0
11580,3.22,0.0,0.0
11590,3.22,0.0,0.0
11600,3.22,0.0,0.0
11610,3.23,0.0,0.0
11620,3.23,0.0,0.0
11630,3.23,0.0,0.0
11640,3.23,0.0,0.0
11650,3.24,0.0,0.0
11660,3.24,0.0,0.0
11670,3.24,0.0,0.0
11680,3.24,0.0,0.0
11690,3.25,0.0,0.0
11700,3.25,0.0,0.0
11710,3.25,0.0,0.0
11720,3.26,0.0,0.0
11730,3.26,0.0,0.0
11740,3.26,0.0,0.0
11750,3.26,0.0,0.0
11760,3.27,0.0,0.0
11770,3.27,0.0,0.0
11780,3.27,0.0,0.0
11790,3.27,0.0,0.0
11800,3.28,0.0,0.0
11810,3.28,0.0,0.0
11820,3.28,0.0,0.0
11830,3.29,0.0,0.0
11840,3.29,0.0,0.0
11850,3.29,0.0,0.0
11860,3.29,0.0,0.0
11870,3.3,0.0,0.0
11880,3.3,0.0,0.0
11890,3.3,0.0,0.0
11900,3.31,0.0,0.0
11910,3.31,0.0,0.0
11920,3.31,0.0,0.0
11930,3.31,0.0,0.0
11940,3.32,0.0,0.0
11950,3.32,0.0,0.0
11960,3.32,0.0,0.0
11970,3.33,0.0,0.0
11980,3.33,0.0,0.0
11990,3.33,0.0,0.0
12000,3.33,0.0,0.0
12010,3.34,0.0,0.0
12020,3.34,0.0,0.0
12030,3.34,0.0,0.0
12040,3.34,0.0,0.0
12050,3.35,0.0,0.0
12060,3.35,0.0,0.0
12070,3.35,0.0,0.0
12080,3.36,0.0,0.0
12090,3.36,0.0,0.0
12100,3.36,0.0,0.0
12110,3.36,0.0,0.0
12120,3.37,0.0,0.0
12130,3.37,0.0,0.0
12140,3.37,0.0,0.0
12150,3.38,0.0,0.0
12160,3.38,0.0,0.0
12170,3.38,0.0,0.0
12180,3.38,0.0,0.0
12190,3.39,0.0,0.0
12200,3.39,0.0,0.0
12210,3.39,0.0,0.0
12220,3.39,0.0,0.0
12230,3.4,0.0,0.0
12240,3.4,0.0,0.0
12250,3.4,0.0,0.0
12260,3.41,0.0,0.0
12270,3.41,0.0,0.0
12280,3.41,0.0,0.0
12290,3.41,0.0,0.0
12300,3.42,0.0,0.0
12310,3.42,0.0,0.0
12320,3.42,0.0,0.0
12330,3.42,0.0,0.0
12340,3.43,0.0,0.0
12350,3.43,0.0,0.0
12360,3.43,0.0,0.0
12370,3.44,0.0,0.0
12380,3.44,0.0,0.0
12390,3.44,0.0,0.0
12400,3.44,0.0,0.0
12410,3.45,0.0,0.0
12420,3.45,0.0,0.0
12430,3.45,0.0,0.0
12440,3.46,0.0,0.0
12450,3.46,0.0,0.0
12460,3.46,0.0,0.0
12470,3.46,0.0,0.0
12480,3.47,0.0,0.0
12490,3.47,0.0,0.0
12500,3.47,0.0,0.0
12510,3.48,0.0,0.0
12520,3.48,0.0,0.0
12530,3.48,0.0,0.0
12540,3.48,0.0,0.0
12550,3.49,0.0,0.0
12560,3.49,0.0,0.0
12570,3.49,0.0,0.0
12580,3.49,0.0,0.0
12590,3.5,0.0,0.0
12600,3.5,0.0,0.0
12610,3.5,0.0,0.0
12620,3.51,0.0,0.0
12630,3.51,0.0,0.0
12640,3.51,0.0,0.0
12650,3.51,0.0,0.0
12660,3.52,0.0,0.0
12670,3.52,0.0,0.0
12680,3.52,0.0,0.0
12690,3.52,0.0,0.0
12700,3.53,0.0,0.0
12710,3.53,0.0,0.0
12720,3.53,0.0,0.0
12730,3.54,0.0,0.0
12740,3.54,0.0,0.0
12750,3.54,0.0,0.0
12760,3.54,0.0,0.0
12770,3.55,0.0,0.0
12780,3.55,0.0,0.0
12790,3.55,0.0,0.0
12800,3.56,0.0,0.0
12810,3.56,0.0,0.0
12820,3.56,0.0,0.0
12830,3.56,0.0,0.0
12840,3.57,0.0,0.0
12850,3.57,0.0,0.0
12860,3.57,0.0,0.0
12870,3.58,0.0,0.0
12880,3.58,0.0,0.0
12890,3.58,0.0,0.0
12900,3.58,0.0,0.0
12910,3.59,0.0,0.0
12920,3.59,0.0,0.0
12930,3.59,0.0,0.0
12940,3.59,0.0,0.0
12950,3.6,0.0,0.0
12960,3.6,0.0,0.0
12970,3.6,0.0,0.0
12980,3.61,0.0,0.0
12990,3.61,0.0,0.0
13000,3.61,0.0,0.0
13010,3.61,0.0,0.0
13020,3.62,0.0,0.0
13030,3.62,0.0,0.0
13040,3.62,0.0,0.0
13050,3.62,0.0,0.0
13060,3.63,0.0,0.0
13070,3.63,0.0,0.0
13080,3.63,0.0,0.0
13090,3.64,0.0,0.0
13100,3.64,0.0,0.0
13110,3.64,0.0,0.0
13120,3.64,0.0,0.0
13130,3.65,0.0,0.0
13140,3.65,0.0,0.0
13150,3.65,0.0,0.0
13160,3.66,0.0,0.0
13170,3.66,0.0,0.0
13180,3.66,0.0,0.0
13190,3.66,0.0,0.0
13200,3.67,0.0,0.0
13210,3.67,0.0,0.0
13220,3.67,0.0,0.0
13230,3.67,0.0,0.0
13240,3.68,0.0,0.0
13250,3.68,0.0,0.0
13260,3.68,0.0,0.0
13270,3.69,0.0,0.0
13280,3.69,0.0,0.0
13290,3.69,0.0,0.0
13300,3.69,0.0,0.0
13310,3.7,0.0,0.0
13320,3.7,0.0,0.0
13330,3.7,0.0,0.0
13340,3.71,0.0,0.0
13350,3.71,0.0,0.0
13360,3.71,0.0,0.0
13370,3.71,0.0,0.0
13380,3.72,0.0,0.0
13390,3.72,0.0,0.0
13400,3.72,0.0,0.0
13410,3.73,0.0,0.0
13420,3.73,0.0,0.0
13430,3.73,0.0,0.0
13440,3.73,0.0,0.0
13450,3.74,0.0,0.0
13460,3.74,0.0,0.0
13470,3.74,0.0,0.0
13480,3.74,0.0,0.0
13490,3.75,0.0,0.0
13500,3.75,0.0,0.0
13510,3.75,0.0,0.0
13520,3.76,0.0,0.0
13530,3.76,0.0,0.0
13540,3.76,0.0,0.0
13550,3.76,0.0,0.0
13560,3.77,0.0,0.0
13570,3.77,0.0,0.0
13580,3.77,0.0,0.0
13590,3.77,0.0,0.0
13600,3.78,0.0,0.0
13610,3.78,0.0,0.0
13620,3.78,0.0,0.0
13630,3.79,0.0,0.0
13640,3.79,0.0,0.0
13650,3.79,0.0,0.0
13660,3.79,0.0,0.0
13670,3.8,0.0,0.0
13680,3.8,0.0,0.0
13690,3.8,0.0,0.0
13700,3.81,0.0,0.0
13710,3.81,0.0,0.0
13720,3.81,0.0,0.0
13730,3.81,0.0,0.0
13740,3.82,0.0,0.0
13750,3.82,0.0,0.0
13760,3.82,0.0,0.0
13770,3.83,0.0,0.0
13780,3.83,0.0,0.0
13790,3.83,0.0,0.0
13800,3.83,0.0,0.0
13810,3.84,0.0,0.0
13820,3.84,0.0,0.0
13830,3.84,0.0,0.0
13840,3.84,0.0,0.0
13850,3.85,0.0,0.0
13860,3.85,0.0,0.0
13870,3.85,0.0,0.0
13880,3.86,0.0,0.0
13890,3.86,0.0,0.0
13900,3.86,0.0,0.0
13910,3.86,0.0,0.0
13920,3.87,0.0,0.0
13930,3.87,0.0,0.0
13940,3.87,0.0,0.0
13950,3.88,0.0,0.0
13960,3.88,0.0,0.0
13970,3.88,0.0,0.0
13980,3.88,0.0,0.0
13990,3.89,0.0,0.0
14000,3.89,0.0,0.0
14010,3.89,0.0,0.0
14020,3.89,0.0,0.0
14030,3.9,0.0,0.0
14040,3.9,0.0,0.0
14050,3.9,0.0,0.0
14060,3.91,0.0,0.0
14070,3.91,0.0,0.0
14080,3.91,0.0,0.0
14090,3.91,0.0,0.0
14100,3.92,0.0,0.0
14110,3.92,0.0,0.0
14120,3.92,0.0,0.0
14130,3.92,0.0,0.0
14140,3.93,0.0,0.0
14150,3.93,0.0,0.0
14160,3.93,0.0,0.0
14170,3.94,0.0,0.0
14180,3.94,0.0,0.0
14190,3.94,0.0,0.0
14200,3.94,0.0,0.0
14210,3.95,0.0,0.0
14220,3.95,0.0,0.0
14230,3.95,0.0,0.0
14240,3.96,0.0,0.0
14250,3.96,0.0,0.0
14260,3.96,0.0,0.0
14270,3.96,0.0,0.0
14280,3.97,0.0,0.0
14290,3.97,0.0,0.0
14300,3.97,0.0,0.0
14310,3.98,0.0,0.0
14320,3.98,0.0,0.0
14330,3.98,0.0,0.0
14340,3.98,0.0,0.0
14350,3.99,0.0,0.0
14360,3.99,0.0,0.0
14370,3.99,0.0,0.0
14380,3.99,0.0,0.0
14390,4.0,0.0,0.0
14400,4.0,0.0,0.0
14410,4.0,0.0,0.0
14420,4.01,0.0,0.0
14430,4.01,0.0,0.0
14440,4.01,0.0,0.0
14450,4.01,0.0,0.0
14460,4.02,0.0,0.0
14470,4.02,0.0,0.0
14480,4.02,0.0,0.0
14490,4.03,0.0,0.0
14500,4.03,0.0,0.0
14510,4.03,0.0,0.0
14520,4.03,0.0,0.0
14530,4.04,0.0,0.0
14540,4.04,0.0,0.0
14550,4.04,0.0,0.0
14560,4.04,0.0,0.0
14570,4.05,0.0,0.0
14580,4.05,0.0,0.0
14590,4.05,0.0,0.0
14600,4.06,0.0,0.0
14610,4.06,0.0,0.0
14620,4.06,0.0,0.0
14630,4.06,0.0,0.0
14640,4.07,0.0,0.0
14650,4.07,0.0,0.0
14660,4.07,0.0,0.0
14670,4.08,0.0,0.0
14680,4.08,0.0,0.0
14690,4.08,0.0,0.0
14700,4.08,0.0,0.0
14710,4.09,0.0,0.0
14720,4.09,0.0,0.0
14730,4.09,0.0,0.0
14740,4.09,0.0,0.0
14750,4.1,0.0,0.0
14760,4.1,0.0,0.0
14770,4.1,0.0,0.0
14780,4.11,0.0,0.0
14790,4.11,0.0,0.0
14800,4.11,0.0,0.0
14810,4.11,0.0,0.0
14820,4.12,0.0,0.0
14830,4.12,0.0,0.0
14840,4.12,0.0,0.0
14850,4.12,0.0,0.0
14860,4.13,0.0,0.0
14870,4.13,0.0,0.0
14880,4.13,0.0,0.0
14890,4.14,0.0,0.0
14900,4.14,0.0,0.0
14910,4.14,0.0,0.0
14920,4.14,0.0,0.0
14930,4.15,0.0,0.0
14940,4.15,0.0,0.0
14950,4.15,0.0,0.0
14960,4.16,0.0,0.0
14970,4.16,0.0,0.0
14980,4.16,0.0,0.0
14990,4.16,0.0,0.0
15000,4.17,0.0,0.0
15010,4.17,0.0,0.0
15020,4.17,0.0,0.0
15030,4.17,0.0,0.0
15040,4.18,0.0,0.0
15050,4.18,0.0,0.0
15060,4.18,0.0,0.0
15070,4.19,0.0,0.0
15080,4.19,0.0,0.0
15090,4.19,0.0,0.0
15100,4.19,0.0,0.0
15110,4.2,0.0,0.0
15120,4.2,0.0,0.0
15130,4.2,0.0,0.0
15140,4.21,0.0,0.0
15150,4.21,0.0,0.0
15160,4.21,0.0,0.0
15170,4.21,0.0,0.0
15180,4.22,0.0,0.0
15190,4.22,0.0,0.0
15200,4.22,0.0,0.0
15210,4.22,0.0,0.0
15220,4.23,0.0,0.0
15230,4.23,0.0,0.0
15240,4.23,0.0,0.0
15250,4.24,0.0,0.0
15260,4.24,0.0,0.0
15270,4.24,0.0,0.0
15280,4.24,0.0,0.0
15290,4.25,0.0,0.0
15300,4.25,0.0,0.0
15310,4.25,0.0,0.0
15320,4.26,0.0,0.0
15330,4.26,0.0,0.0
15340,4.26,0.0,0.0
15350,4.26,0.0,0.0
15360,4.27,0.0,0.0
15370,4.27,0.0,0.0
15380,4.27,0.0,0.0
15390,4.28,0.0,0.0
15400,4.28,0.0,0.0
15410,4.28,0.0,0.0
15420,4.28,0.0,0.0
15430,4.29,0.0,0.0
15440,4.29,0.0,0.0
15450,4.29,0.0,0.0
15460,4.29,0.0,0.0
15470,4.3,0.0,0.0
15480,4.3,0.0,0.0
15490,4.3,0.0,0.0
15500,4.31,0.0,0.0
15510,4.31,0.0,0.0
15520,4.31,0.0,0.0
15530,4.31,0.0,0.0
15540,4.32,0.0,0.0
15550,4.32,0.0,0.0
15560,4.32,0.0,0.0
15570,4.33,0.0,0.0
15580,4.33,0.0,0.0
15590,4.33,0.0,0.0
15600,4.33,0.0,0.0
15610,4.34,0.0,0.0
15620,4.34,0.0,0.0
15630,4.34,0.0,0.0
15640,4.34,0.0,0.0
15650,4.35,0.0,0.0
15660,4.35,0.0,0.0
15670,4.35,0.0,0.0
15680,4.36,0.0,0.0
15690,4.36,0.0,0.0
15700,4.36,0.0,0.0
15710,4.36,0.0,0.0
15720,4.37,0.0,0.0
15730,4.37,0.0,0.0
15740,4.37,0.0,0.0
15750,4.38,0.0,0.0
15760,4.38,0.0,0.0
15770,4.38,0.0,0.0
15780,4.38,0.0,0.0
15790,4.39,0.0,0.0
15800,4.39,0.0,0.0
15810,4.39,0.0,0.0
15820,4.39,0.0,0.0
15830,4.4,0.0,0.0
15840,4.4,0.0,0.0
15850,4.4,0.0,0.0
15860,4.41,0.0,0.0
15870,4.41,0.0,0.0
15880,4.41,0.0,0.0
15890,4.41,0.0,0.0
15900,4.42,0.0,0.0
15910,4.42,0.0,0.0
15920,4.42,0.0,0.0
15930,4.42,0.0,0.0
15940,4.43,0.0,0.0
15950,4.43,0.0,0.0
15960,4.43,0.0,0.0
15970,4.44,0.0,0.0
15980,4.44,0.0,0.0
15990,4.44,0.0,0.0
16000,4.44,0.0,0.0
16010,4.45,0.0,0.0
16020,4.45,0.0,0.0
16030,4.45,0.0,0.0
16040,4.46,0.0,0.0
16050,4.46,0.0,0.0
16060,4.46,0.0,0.0
16070,4.46,0.0,0.0
16080,4.47,0.0,0.0
16090,4.47,0.0,0.0
16100,4.47,0.0,0.0
16110,4.47,0.0,0.0
16120,4.48,0.0,0.0
16130,4.48,0.0,0.0
16140,4.48,0.0,0.0
16150,4.49,0.0,0.0
16160,4.49,0.0,0.0
16170,4.49,0.0,0.0
16180,4.49,0.0,0.0
16190,4.5,0.0,0.0
16200,4.5,0.0,0.0
16210,4.5,0.0,0.0
16220,4.51,0.0,0.0
16230,4.51,0.0,0.0
16240,4.51,0.0,0.0
16250,4.51,0.0,0.0
16260,4.52,0.0,0.0
16270,4.52,0.0,0.0
16280,4.52,0.0,0.0
16290,4.53,0.0,0.0
16300,4.53,0.0,0.0
16310,4.53,0.0,0.0
16320,4.53,0.0,0.0
16330,4.54,0.0,0.0
16340,4.54,0.0,0.0
16350,4.54,0.0,0.0
16360,4.54,0.0,0.0
16370,4.55,0.0,0.0
16380,4.55,0.0,0.0
16390,4.55,0.0,0.0
16400,4.56,0.0,0.0
16410,4.56,0.0,0.0
16420,4.56,0.0,0.0
16430,4.56,0.0,0.0
16440,4.57,0.0,0.0
16450,4.57,0.0,0.0
16460,4.57,0.0,0.0
16470,4.58,0.0,0.0
16480,4.58,0.0,0.0
16490,4.58,0.0,0.0
16500,4.58,0.0,0.0
16510,4.59,0.0,0.0
16520,4.59,0.0,0.0
16530,4.59,0.0,0.0
16540,4.59,0.0,0.0
16550,4.6,0.0,0.0
16560,4.6,0.0,0.0
16570,4.6,0.0,0.0
16580,4.61,0.0,0.0
16590,4.61,0.0,0.0
16600,4.61,0.0,0.0
16610,4.61,0.0,0.0
16620,4.62,0.0,0.0
16630,4.62,0.0,0.0
16640,4.62,0.0,0.0
16650,4.62,0.0,0.0
16660,4.63,0.0,0.0
16670,4.63,0.0,0.0
16680,4.63,0.0,0.0
16690,4.64,0.0,0.0
16700,4.64,0.0,0.0
16710,4.64,0.0,0.0
16720,4.64,0.0,0.0
16730,4.65,0.0,0.0
16740,4.65,0.0,0.0
16750,4.65,0.0,0.0
16760,4.66,0.0,0.0
16770,4.66,0.0,0.0
16780,4.66,0.0,0.0
16790,4.66,0.0,0.0
16800,4.67,0.0,0.0
16810,4.67,0.0,0.0
16820,4.67,0.0,0.0
16830,4.67,0.0,0.0
16840,4.68,0.0,0.0
16850,4.68,0.0,0.0
16860,4.68,0.0,0.0
16870,4.69,0.0,0.0
16880,4.69,0.0,0.0
16890,4.69,0.0,0.0
16900,4.69,0.0,0.0
16910,4.7,0.0,0.0
16920,4.7,0.0,0.0
16930,4.7,0.0,0.0
16940,4.71,0.0,0.0
16950,4.71,0.0,0.0
16960,4.71,0.0,0.0
16970,4.71,0.0,0.0
16980,4.72,0.0,0.0
16990,4.72,0.0,0.0
17000,4.72,0.0,0.0
17010,4.72,0.0,0.0
17020,4.73,0.0,0.0
17030,4.73,0.0,0.0
17040,4.73,0.0,0.0
17050,4.74,0.0,0.0
17060,4.74,0.0,0.0
17070,4.74,0.0,0.0
17080,4.74,0.0,0.0
17090,4.75,0.0,0.0
17100,4.75,0.0,0.0
17110,4.75,0.0,0.0
17120,4.76,0.0,0.0
17130,4.76,0.0,0.0
17140,4.76,0.0,0.0
17150,4.76,0.0,0.0
17160,4.77,0.0,0.0
17170,4.77,0.0,0.0
17180,4.77,0.0,0.0
17190,4.78,0.0,0.0
17200,4.78,0.0,0.0
17210,4.78,0.0,0.0
17220,4.78,0.0,0.0
17230,4.79,0.0,0.0
17240,4.79,0.0,0.0
17250,4.79,0.0,0.0
17260,4.79,0.0,0.0
17270,4.8,0.0,0.0
17280,4.8,0.0,0.0
17290,4.8,0.0,0.0
17300,4.81,0.0,0.0
17310,4.81,0.0,0.0
17320,4.81,0.0,0.0
17330,4.81,0.0,0.0
17340,4.82,0.0,0.0
17350,4.82,0.0,0.0
17360,4.82,0.0,0.0
17370,4.83,0.0,0.0
17380,4.83,0.0,0.0
17390,4.83,0.0,0.0
17400,4.83,0.0,0.0
17410,4.84,0.0,0.0
17420,4.84,0.0,0.0
17430,4.84,0.0,0.0
17440,4.84,0.0,0.0
17450,4.85,0.0,0.0
17460,4.85,0.0,0.0
17470,4.85,0.0,0.0
17480,4.86,0.0,0.0
17490,4.86,0.0,0.0
17500,4.86,0.0,0.0
17510,4.86,0.0,0.0
17520,4.87,0.0,0.0
17530,4.87,0.0,0.0
17540,4.87,0.0,0.0
17550,4.88,0.0,0.0
17560,4.88,0.0,0.0
17570,4.88,0.0,0.0
17580,4.88,0.0,0.0
17590,4.89,0.0,0.0
17600,4.89,0.0,0.0
17610,4.89,0.0,0.0
17620,4.89,0.0,0.0
17630,4.9,0.0,0.0
17640,4.9,0.0,0.0
17650,4.9,0.0,0.0
17660,4.91,0.0,0.0
17670,4.91,0.0,0.0
17680,4.91,0.0,0.0
17690,4.91,0.0,0.0
17700,4.92,0.0,0.0
17710,4.92,0.0,0.0
17720,4.92,0.0,0.0
17730,4.92,0.0,0.0
17740,4.93,0.0,0.0
17750,4.93,0.0,0.0
17760,4.93,0.0,0.0
17770,4.94,0.0,0.0
17780,4.94,0.0,0.0
17790,4.94,0.0,0.0
17800,4.94,0.0,0.0
17810,4.95,0.0,0.0
17820,4.95,0.0,0.0
17830,4.95,0.0,0.0
17840,4.96,0.0,0.0
17850,4.96,0.0,0.0
17860,4.96,0.0,0.0
17870,4.96,0.0,0.0
17880,4.97,0.0,0.0
17890,4.97,0.0,0.0
17900,4.97,0.0,0.0
17910,4.97,0.0,0.0
17920,4.98,0.0,0.0
17930,4.98,0.0,0.0
17940,4.98,0.0,0.0
17950,4.99,0.0,0.0
17960,4.99,0.0,0.0
17970,4.99,0.0,0.0
17980,4.99,0.0,0.0
17990,5.0,0.0,0.0
18000,5.0,0.0,0.0
18010,5.0,0.0,0.0
18020,5.01,0.0,0.0
18030,5.01,0.0,0.0
18040,5.01,0.0,0.0
18050,5.01,0.0,0.0
18060,5.02,0.0,0.0
18070,5.02,0.0,0.0
18080,5.02,0.0,0.0
18090,5.03,0.0,0.0
18100,5.03,0.0,0.0
18110,5.03,0.0,0.0
18120,5.03,0.0,0.0
18130,5.04,0.0,0.0
18140,5.04,0.0,0.0
18150,5.04,0.0,0.0
18160,5.04,0.0,0.0
18170,5.05,0.0,0.0
18180,5.05,0.0,0.0
18190,5.05,0.0,0.0
18200,5.06,0.0,0.0
18210,5.06,0.0,0.0
18220,5.06,0.0,0.0
18230,5.06,0.0,0.0
18240,5.07,0.0,0.0
18250,5.07,0.0,0.0
18260,5.07,0.0,0.0
18270,5.08,0.0,0.0
18280,5.08,0.0,0.0
18290,5.08,0.0,0.0
18300,5.08,0.0,0.0
18310,5.09,0.0,0.0
18320,5.09,0.0,0.0
18330,5.09,0.0,0.0
18340,5.09,0.0,0.0
18350,5.1,0.0,0.0
18360,5.1,0.0,0.0
18370,5.1,0.0,0.0
18380,5.11,0.0,0.0
18390,5.11,0.0,0.0
18400,5.11,0.0,0.0
18410,5.11,0.0,0.0
18420,5.12,0.0,0.0
18430,5.12,0.0,0.0
18440,5.12,0.0,0.0
18450,5.12,0.0,0.0
18460,5.13,0.0,0.0
18470,5.13,0.0,0.0
18480,5.13,0.0,0.0
18490,5.14,0.0,0.0
18500,5.14,0.0,0.0
18510,5.14,0.0,0.0
18520,5.14,0.0,0.0
18530,5.15,0.0,0.0
18540,5.15,0.0,0.0
18550,5.15,0.0,0.0
18560,5.16,0.0,0.0
18570,5.16,0.0,0.0
18580,5.16,0.0,0.0
18590,5.16,0.0,0.0
18600,5.17,0.0,0.0
18610,5.17,0.0,0.0
18620,5.17,0.0,0.0
18630,5.17,0.0,0.0
18640,5.18,0.0,0.0
18650,5.18,0.0,0.0
18660,5.18,0.0,0.0
